Longitude,Latitude,Date,Accident_Severity
-0.291815,50.842974,2016-09-10 23:59:59,3
0.541503,51.356963,2016-01-02 23:59:59,3
-1.204417,51.749039,2016-12-21 23:59:59,3
-0.170549,51.478884,2016-12-16 23:59:59,3
-2.714661,53.748396,2016-08-10 23:59:59,3
-0.271404,51.37208,2016-09-20 23:59:59,3
-2.4746740000000003,53.754259999999995,2016-06-21 23:59:59,3
-4.735921,55.648685,2016-04-21 23:59:59,3
-2.196532,53.172493,2016-09-05 23:59:59,3
-1.359009,50.982464,2016-01-25 23:59:59,3
-0.059672,50.829208,2016-06-09 23:59:59,3
-2.207846,51.855270000000004,2016-05-25 23:59:59,2
-4.2823720000000005,55.87559399999999,2016-09-14 23:59:59,2
-0.9683959999999999,51.433640000000004,2016-04-13 23:59:59,1
-0.165998,50.837376,2016-03-16 23:59:59,2
-0.083853,52.403271000000004,2016-11-24 23:59:59,3
-0.28622800000000004,51.381803000000005,2016-04-14 23:59:59,3
-0.483634,51.334463,2016-02-23 23:59:59,3
-1.592809,53.845325,2016-02-16 23:59:59,3
-1.626602,53.745647999999996,2016-06-06 23:59:59,3
-2.2241720000000003,52.995931000000006,2016-09-02 23:59:59,3
-1.335002,54.542961,2016-09-16 23:59:59,2
-2.366487,51.381731,2016-12-08 23:59:59,3
-3.404092,56.04413100000001,2016-11-30 23:59:59,3
-1.7329029999999999,53.770964,2016-08-07 23:59:59,3
-0.414738,53.78204,2016-07-19 23:59:59,3
1.310184,51.367335,2016-02-11 23:59:59,3
-2.89762,53.348843,2016-08-31 23:59:59,2
-1.628087,52.098449,2016-05-23 23:59:59,2
-0.214881,51.464729999999996,2016-08-20 23:59:59,3
-0.17668299999999998,50.933028,2016-04-13 23:59:59,3
-1.264675,52.375409000000005,2016-03-24 23:59:59,2
-1.456214,51.801615999999996,2016-06-02 23:59:59,3
-2.515894,54.173704,2016-01-11 23:59:59,3
-0.11521500000000001,51.46218,2016-10-10 23:59:59,3
-1.952732,50.741214,2016-07-14 23:59:59,3
-1.9987689999999998,53.735264,2016-10-08 23:59:59,1
-4.213794999999999,55.897905,2016-09-05 23:59:59,3
-4.661398,55.612832,2016-11-16 23:59:59,2
-0.830398,51.262417,2016-03-29 23:59:59,2
-2.9077599999999997,53.455502,2016-04-22 23:59:59,3
-1.3924219999999998,50.842177,2016-11-25 23:59:59,2
-0.19988499999999998,50.892738,2016-09-01 23:59:59,2
-0.86213,52.250977,2016-06-14 23:59:59,3
-0.146009,51.615097,2016-06-24 23:59:59,2
-2.187076,53.154996999999995,2016-12-22 23:59:59,3
-0.576509,51.455515000000005,2016-08-29 23:59:59,3
-1.548302,53.786283999999995,2016-09-16 23:59:59,3
-5.121423,50.29679,2016-07-12 23:59:59,3
-0.9009959999999999,52.236672,2016-01-04 23:59:59,3
-0.20504099999999997,51.484363,2016-05-18 23:59:59,3
-3.055217,55.892231,2016-08-25 23:59:59,3
-0.350498,53.749297,2016-04-29 23:59:59,3
-2.681542,53.772767,2016-01-04 23:59:59,3
-1.528752,53.578908999999996,2016-10-03 23:59:59,3
-2.194382,53.474081999999996,2016-09-11 23:59:59,3
-0.42167899999999997,53.84940600000001,2016-07-05 23:59:59,3
-4.710523,55.655191,2016-09-06 23:59:59,3
0.697609,51.594418,2016-04-04 23:59:59,3
0.020887,52.969597,2016-11-26 23:59:59,3
0.143848,51.531202,2016-03-12 23:59:59,3
-2.135484,53.254998,2016-05-24 23:59:59,3
-1.936839,50.724569,2016-03-22 23:59:59,3
-1.880155,50.719398999999996,2016-10-03 23:59:59,3
0.013293000000000001,51.428298,2016-01-05 23:59:59,3
-0.775,52.063421999999996,2016-10-31 23:59:59,3
-1.9909860000000001,53.976926,2016-09-05 23:59:59,3
0.018515,51.442328,2016-04-22 23:59:59,3
1.276309,51.933890000000005,2016-10-11 23:59:59,3
-2.224375,53.801099,2016-03-17 23:59:59,3
-1.087106,50.795052,2016-07-14 23:59:59,3
-1.494805,52.424346,2016-01-27 23:59:59,3
-0.683003,52.952286,2016-02-21 23:59:59,3
-1.236085,52.90746899999999,2016-10-16 23:59:59,3
-0.177973,52.327467999999996,2016-01-09 23:59:59,2
-4.652428,50.451937,2016-08-19 23:59:59,1
-3.509286,52.299717,2016-04-03 23:59:59,3
-0.167401,51.517863,2016-07-29 23:59:59,3
-1.639209,52.79563100000001,2016-05-12 23:59:59,3
-4.241448,55.837619,2016-03-15 23:59:59,3
0.19499,52.003122999999995,2016-03-27 23:59:59,3
-1.375473,54.920393999999995,2016-07-14 23:59:59,3
-1.365848,52.394632,2016-08-05 23:59:59,1
-2.3321680000000002,53.391746999999995,2016-10-29 23:59:59,3
-1.370449,50.961358000000004,2016-05-15 23:59:59,3
-0.22211799999999998,51.463761,2016-04-29 23:59:59,3
-0.065064,51.517838,2016-01-01 23:59:59,3
-3.3767410000000004,57.713308,2016-04-18 23:59:59,2
-4.468188,55.632289,2016-01-27 23:59:59,3
1.148636,51.786812,2016-03-15 23:59:59,3
-1.533839,54.886083,2016-02-01 23:59:59,2
-1.104356,52.624407,2016-12-02 23:59:59,3
-0.099101,51.364887,2016-02-18 23:59:59,3
-2.729701,53.749922999999995,2016-01-16 23:59:59,3
-0.08658300000000001,51.516842,2016-01-27 23:59:59,3
0.156251,51.344933000000005,2016-10-17 23:59:59,3
-2.887265,54.82056,2016-09-19 23:59:59,2
-2.061139,50.731864,2016-04-19 23:59:59,2
-3.95724,51.649751,2016-05-01 23:59:59,3
-3.518618,54.458084,2016-08-20 23:59:59,3
-1.422333,54.885029,2016-05-27 23:59:59,3
-2.247819,53.785863,2016-05-04 23:59:59,3
0.195628,52.005152,2016-08-11 23:59:59,3
-2.8472009999999996,53.407748,2016-02-23 23:59:59,3
-2.657285,53.555201000000004,2016-02-22 23:59:59,2
-0.067642,51.456909,2016-12-10 23:59:59,3
-1.235635,51.725751,2016-02-22 23:59:59,3
-1.880841,52.656689,2016-09-03 23:59:59,3
-1.816644,52.449179,2016-06-17 23:59:59,3
-0.09856799999999999,51.523241999999996,2016-11-16 23:59:59,3
-1.120054,53.16120600000001,2016-01-31 23:59:59,3
-0.10355999999999999,51.590408000000004,2016-12-04 23:59:59,3
0.065005,52.562235,2016-04-21 23:59:59,3
1.309004,52.629073,2016-08-20 23:59:59,3
0.275403,51.497067,2016-03-12 23:59:59,3
-0.12555999999999998,51.46972,2016-08-26 23:59:59,3
-3.520149,50.714577,2016-02-25 23:59:59,3
-0.10601600000000001,51.240365000000004,2016-06-01 23:59:59,3
-0.852792,50.760059999999996,2016-06-13 23:59:59,3
1.140694,51.072967,2016-07-21 23:59:59,3
-1.8567900000000002,52.42923199999999,2016-04-16 23:59:59,3
0.274389,50.880266,2016-08-30 23:59:59,3
-0.812792,52.037760999999996,2016-07-21 23:59:59,3
-3.008092,50.89963,2016-10-23 23:59:59,3
1.302969,52.628828000000006,2016-10-09 23:59:59,3
-2.622223,51.448793,2016-03-02 23:59:59,3
0.098137,51.700222,2016-12-16 23:59:59,3
-0.204735,50.854976,2016-12-28 23:59:59,3
-1.985556,53.320154,2016-02-24 23:59:59,3
0.5484060000000001,50.891161,2016-01-23 23:59:59,2
-1.9700380000000002,52.58058199999999,2016-07-16 23:59:59,3
-0.837614,52.05992,2016-07-10 23:59:59,3
-2.914761,53.416176,2016-11-02 23:59:59,3
-0.817844,53.54889,2016-08-07 23:59:59,3
-1.551814,54.517213,2016-12-23 23:59:59,3
-3.217161,55.955299,2016-06-15 23:59:59,3
-3.408261,50.618673,2016-02-21 23:59:59,2
-1.491782,52.408465,2016-05-02 23:59:59,3
-2.830743,53.68284,2016-07-22 23:59:59,2
1.2632299999999999,52.078838,2016-08-20 23:59:59,3
-2.653564,53.65166899999999,2016-03-20 23:59:59,2
-4.21004,53.221387,2016-10-06 23:59:59,2
1.1262729999999999,52.078183,2016-09-14 23:59:59,3
0.40430900000000003,52.745720999999996,2016-05-03 23:59:59,3
-1.315083,54.513946999999995,2016-09-11 23:59:59,3
-0.20927800000000002,51.515902000000004,2016-10-29 23:59:59,3
-1.134911,52.621937,2016-06-08 23:59:59,3
-2.182172,57.268659,2016-08-09 23:59:59,3
-0.10685399999999999,51.511146000000004,2016-09-08 23:59:59,3
-1.006632,50.854324,2016-09-29 23:59:59,2
-0.748306,50.876498,2016-06-25 23:59:59,2
-0.476757,52.127408,2016-01-27 23:59:59,3
-2.5056599999999998,51.504734,2016-06-27 23:59:59,3
0.12700899999999998,51.771149,2016-03-23 23:59:59,2
-2.280749,53.463699,2016-06-04 23:59:59,3
-2.405814,53.769523,2016-11-02 23:59:59,3
0.331119,51.402702000000005,2016-11-17 23:59:59,3
-0.404252,51.442551,2016-10-19 23:59:59,3
-1.089084,52.650532999999996,2016-01-05 23:59:59,3
-0.690619,50.797534999999996,2016-09-21 23:59:59,2
-0.16411199999999998,51.499287,2016-11-21 23:59:59,3
-1.246451,52.408712,2016-02-06 23:59:59,3
0.50285,51.282131,2016-12-18 23:59:59,3
0.041164,51.595084,2016-04-08 23:59:59,2
1.298233,51.123612,2016-06-14 23:59:59,2
-0.10169,51.614478000000005,2016-03-09 23:59:59,3
-0.190871,51.427490999999996,2016-10-06 23:59:59,3
-0.22264699999999998,52.63904,2016-10-18 23:59:59,3
-0.39006399999999997,51.440917999999996,2016-12-11 23:59:59,3
-3.53955,53.134926,2016-03-07 23:59:59,2
-0.882149,51.005717,2016-10-02 23:59:59,2
-1.325466,51.033164,2016-07-30 23:59:59,3
-1.502867,54.976985,2016-06-22 23:59:59,3
-3.3948959999999997,56.137606999999996,2016-02-08 23:59:59,3
-0.612675,51.502159999999996,2016-03-07 23:59:59,3
-1.107457,53.303279,2016-12-01 23:59:59,3
-1.7876830000000001,51.56325,2016-12-04 23:59:59,3
0.434684,52.722846,2016-02-20 23:59:59,2
-3.171744,55.957627,2016-11-02 23:59:59,3
0.713568,52.243176,2016-09-15 23:59:59,3
-0.368256,51.825243,2016-08-19 23:59:59,3
-1.890049,52.521614,2016-12-01 23:59:59,3
-0.547266,51.503840999999994,2016-12-15 23:59:59,3
-2.5493930000000002,51.53385,2016-11-25 23:59:59,2
-5.083558999999999,50.223791999999996,2016-08-16 23:59:59,2
-1.30001,60.225038,2016-10-30 23:59:59,3
-0.32109699999999997,53.787516000000004,2016-07-21 23:59:59,3
-1.152121,53.483124,2016-01-27 23:59:59,3
-3.018598,53.812534,2016-08-29 23:59:59,3
0.0048,51.529973999999996,2016-07-01 23:59:59,3
-2.883321,53.399081,2016-04-30 23:59:59,2
-1.760937,53.782367,2016-11-21 23:59:59,3
-0.008029000000000001,51.53334,2016-02-15 23:59:59,3
-2.454567,50.712369,2016-08-09 23:59:59,3
-1.609638,55.104361,2016-12-26 23:59:59,3
-1.1191309999999999,52.586803,2016-04-20 23:59:59,2
-4.14086,51.674603000000005,2016-02-15 23:59:59,3
-0.13639500000000002,51.532392,2016-05-27 23:59:59,2
-3.422852,56.040896999999994,2016-08-01 23:59:59,3
-1.82992,52.677240000000005,2016-03-11 23:59:59,3
-2.25753,53.452614000000004,2016-06-21 23:59:59,3
-1.515125,51.210893,2016-09-12 23:59:59,3
-1.8966349999999998,52.528992,2016-08-17 23:59:59,3
-3.3249419999999996,53.151765000000005,2016-11-01 23:59:59,3
-0.329911,51.320294,2016-11-08 23:59:59,3
-0.044003,51.622434000000005,2016-02-12 23:59:59,3
-0.20863299999999999,51.411038,2016-03-07 23:59:59,3
-2.331105,50.706841,2016-01-16 23:59:59,3
-0.13460999999999998,51.565457,2016-04-08 23:59:59,2
-2.634375,53.673524,2016-07-27 23:59:59,3
0.031835,51.606038,2016-03-11 23:59:59,2
-0.16683900000000002,51.402568,2016-08-24 23:59:59,3
-1.668536,54.448613,2016-12-09 23:59:59,3
1.7218490000000002,52.60635500000001,2016-02-25 23:59:59,2
-1.067243,51.263132,2016-05-27 23:59:59,3
-4.890487,50.343697,2016-10-02 23:59:59,3
-2.041934,54.904863,2016-05-18 23:59:59,3
-0.187637,51.385625,2016-01-14 23:59:59,3
0.365698,51.308458,2016-07-20 23:59:59,3
-4.0300650000000005,50.377578,2016-12-05 23:59:59,3
-2.423508,53.523807999999995,2016-05-29 23:59:59,3
-1.427816,53.405184,2016-05-03 23:59:59,3
-1.523767,52.381493,2016-08-19 23:59:59,3
-4.11955,53.233056000000005,2016-02-29 23:59:59,3
-3.9643040000000003,55.861031999999994,2016-07-30 23:59:59,3
-0.81481,53.043779,2016-09-10 23:59:59,3
-1.475747,52.436696999999995,2016-08-30 23:59:59,3
-0.209394,52.59803,2016-09-24 23:59:59,3
-2.7444580000000003,52.06821,2016-12-29 23:59:59,3
-0.9905440000000001,53.775641,2016-12-05 23:59:59,3
-0.43734399999999996,51.514307,2016-05-07 23:59:59,2
0.758768,52.950607999999995,2016-04-13 23:59:59,3
0.42358100000000004,52.75976899999999,2016-02-09 23:59:59,3
0.011647,51.407193,2016-10-07 23:59:59,3
-2.3532,53.461898,2016-08-16 23:59:59,3
-4.325887000000001,55.876891,2016-12-19 23:59:59,3
0.53382,51.397575,2016-05-19 23:59:59,3
-1.556397,53.687901000000004,2016-12-13 23:59:59,3
-0.149294,51.495187,2016-05-28 23:59:59,3
-2.516969,52.187692,2016-10-02 23:59:59,3
-2.758455,50.713433,2016-09-23 23:59:59,3
-4.371597,55.776163000000004,2016-02-10 23:59:59,3
-0.437417,51.894395,2016-11-01 23:59:59,3
-2.240265,53.480596,2016-10-06 23:59:59,3
-1.282627,51.752581,2016-09-04 23:59:59,2
-0.176012,50.828252,2016-07-13 23:59:59,2
-1.643319,51.804202000000004,2016-06-24 23:59:59,3
-1.6151440000000001,52.616622,2016-04-06 23:59:59,3
-1.733997,53.79235,2016-12-25 23:59:59,3
0.550258,51.396112,2016-09-09 23:59:59,3
-4.151752,50.370263,2016-05-02 23:59:59,3
-0.234023,51.924285,2016-07-15 23:59:59,3
-0.76615,53.400792,2016-03-16 23:59:59,3
-3.6462519999999996,53.286797,2016-03-22 23:59:59,3
-2.923827,53.420717,2016-11-04 23:59:59,3
0.17626,51.437112,2016-11-28 23:59:59,3
-4.7331769999999995,55.941345,2016-05-25 23:59:59,3
-1.133282,52.991437,2016-03-24 23:59:59,3
-1.777981,52.497813,2016-10-18 23:59:59,3
-1.9021540000000001,52.539299,2016-09-16 23:59:59,3
-1.13798,52.955234,2016-09-10 23:59:59,2
-0.789876,51.814881,2016-09-20 23:59:59,3
-2.828093,54.056233,2016-01-29 23:59:59,3
0.263314,51.132364,2016-08-08 23:59:59,3
-0.215129,51.358709000000005,2016-04-23 23:59:59,3
-3.264255,54.114288,2016-06-24 23:59:59,2
-0.267358,51.250446000000004,2016-08-24 23:59:59,2
-0.783937,51.67266,2016-08-08 23:59:59,2
-0.08237,51.555352,2016-06-15 23:59:59,3
-1.989011,52.25023,2016-08-05 23:59:59,3
-4.205114,50.408291,2016-04-27 23:59:59,3
-2.924913,51.346022,2016-10-15 23:59:59,3
-0.24442399999999997,51.606359000000005,2016-01-03 23:59:59,3
-1.492401,52.332751,2016-06-24 23:59:59,2
-0.5949840000000001,51.505367,2016-09-24 23:59:59,3
-1.190078,52.634418000000004,2016-02-25 23:59:59,3
-2.500653,53.481981999999995,2016-11-20 23:59:59,2
-0.304791,51.388907,2016-06-05 23:59:59,3
-0.765126,53.015989000000005,2016-02-08 23:59:59,3
-1.307916,51.668554,2016-02-24 23:59:59,2
-1.27509,54.615196999999995,2016-10-27 23:59:59,3
-0.582917,51.654051,2016-07-31 23:59:59,2
-0.7389020000000001,51.258068,2016-09-12 23:59:59,3
-0.589335,51.349848,2016-11-23 23:59:59,3
-0.5237,52.22976,2016-09-29 23:59:59,3
-4.616125,55.787468999999994,2016-04-16 23:59:59,3
-0.274773,51.609596,2016-03-10 23:59:59,3
-2.979139,50.807375,2016-10-17 23:59:59,1
-0.204837,51.390476,2016-11-28 23:59:59,3
-0.157506,51.491628999999996,2016-02-05 23:59:59,3
-1.647945,52.810203,2016-09-30 23:59:59,3
-1.022052,50.864247999999996,2016-04-04 23:59:59,3
-3.907428,56.022180000000006,2016-11-18 23:59:59,3
-3.0056130000000003,51.600945,2016-11-25 23:59:59,3
-2.7307740000000003,53.434521999999994,2016-03-27 23:59:59,3
-0.350767,51.362999,2016-04-23 23:59:59,3
-0.21512699999999998,51.328439,2016-06-30 23:59:59,3
0.556894,51.429226,2016-10-07 23:59:59,2
-1.298611,50.752072999999996,2016-05-15 23:59:59,3
-2.1434580000000003,53.035052,2016-11-06 23:59:59,3
-0.368491,53.769104000000006,2016-02-21 23:59:59,3
-2.776776,51.453734000000004,2016-10-16 23:59:59,3
-0.092239,51.550477,2016-07-20 23:59:59,3
-0.281668,51.311673,2016-08-05 23:59:59,3
-2.125505,53.56794300000001,2016-08-12 23:59:59,1
-0.344559,51.014049,2016-05-05 23:59:59,3
-0.869733,51.486764,2016-09-07 23:59:59,3
-1.6320940000000002,55.065511,2016-11-13 23:59:59,3
-1.573653,52.342548,2016-03-30 23:59:59,2
-0.090331,51.361596999999996,2016-11-17 23:59:59,3
-1.526191,52.44466800000001,2016-08-26 23:59:59,3
0.542111,51.566809,2016-11-26 23:59:59,3
-4.149198999999999,50.369797,2016-07-05 23:59:59,3
-1.625984,53.746922999999995,2016-12-15 23:59:59,3
-3.9408279999999998,51.631040000000006,2016-07-15 23:59:59,3
-0.707249,51.411988,2016-07-19 23:59:59,3
-0.835852,52.250316,2016-12-14 23:59:59,2
-1.5466010000000001,53.844126,2016-11-17 23:59:59,3
-1.928667,52.282458,2016-10-09 23:59:59,3
-0.01989,51.466004999999996,2016-08-09 23:59:59,3
-1.180467,50.932185,2016-10-28 23:59:59,2
-4.316897,53.246339,2016-03-10 23:59:59,3
-3.0464849999999997,55.945617000000006,2016-09-06 23:59:59,3
-1.261414,53.675965000000005,2016-08-18 23:59:59,3
-0.8979010000000001,51.5371,2016-03-07 23:59:59,3
-2.105671,52.57688,2016-11-02 23:59:59,3
-3.007289,53.464862,2016-10-13 23:59:59,3
-2.2294080000000003,53.426047,2016-05-23 23:59:59,3
0.260216,51.428004,2016-10-22 23:59:59,3
-0.8716940000000001,51.4861,2016-04-15 23:59:59,3
-1.122142,52.607493999999996,2016-12-09 23:59:59,3
-0.004222,53.360637,2016-02-28 23:59:59,3
-0.863225,52.463969999999996,2016-02-28 23:59:59,3
-2.6867099999999997,53.791883,2016-05-20 23:59:59,3
-0.597843,51.774101,2016-07-06 23:59:59,3
-1.495301,52.428546999999995,2016-12-30 23:59:59,3
0.161548,51.383326000000004,2016-11-10 23:59:59,3
0.11506,51.609963,2016-11-01 23:59:59,3
-0.691613,52.033556,2016-03-18 23:59:59,3
-0.09260700000000001,51.500304,2016-02-03 23:59:59,3
-1.8655680000000001,51.593882,2016-08-04 23:59:59,3
-0.508455,52.068028999999996,2016-04-16 23:59:59,3
-1.663836,54.000696,2016-05-04 23:59:59,3
-0.02599,51.501449,2016-03-03 23:59:59,3
0.7179979999999999,52.304092,2016-05-12 23:59:59,3
-0.19339,51.885119,2016-12-01 23:59:59,3
-3.041391,53.868067,2016-09-16 23:59:59,3
-0.802986,51.336597,2016-01-25 23:59:59,3
-0.100953,51.587129,2016-08-12 23:59:59,3
-2.495718,53.751029,2016-11-10 23:59:59,3
-1.503406,52.397034000000005,2016-01-16 23:59:59,3
0.003536,51.484761,2016-01-02 23:59:59,3
-2.409046,53.539768,2016-05-25 23:59:59,3
-1.266916,53.431945999999996,2016-07-04 23:59:59,3
-2.646964,55.719264,2016-06-29 23:59:59,3
-2.430869,53.575781000000006,2016-09-14 23:59:59,2
-0.154345,51.250993,2016-01-15 23:59:59,3
-0.613974,51.906957,2016-02-24 23:59:59,2
-3.3805059999999996,55.90505400000001,2016-09-02 23:59:59,3
0.6060409999999999,51.269059000000006,2016-10-17 23:59:59,2
-0.744657,51.31507,2016-11-14 23:59:59,2
0.47684799999999994,50.982473999999996,2016-05-10 23:59:59,3
-1.7832279999999998,50.836831,2016-08-20 23:59:59,2
0.323764,50.823404,2016-05-29 23:59:59,3
-4.1312370000000005,50.386669,2016-04-11 23:59:59,3
-0.301554,51.731266,2016-11-13 23:59:59,3
-1.3329719999999998,53.70960600000001,2016-07-20 23:59:59,3
-3.9465589999999997,51.616719,2016-04-27 23:59:59,3
-0.192652,51.539028,2016-01-16 23:59:59,3
-0.089371,51.290760999999996,2016-06-23 23:59:59,3
-2.559159,53.378207999999994,2016-04-01 23:59:59,3
0.27915999999999996,50.770534999999995,2016-11-21 23:59:59,3
-4.750030000000001,55.642014,2016-10-06 23:59:59,3
-0.639104,51.334952,2016-01-19 23:59:59,3
-0.36075999999999997,53.782159,2016-04-18 23:59:59,3
0.34884899999999996,50.811119,2016-07-01 23:59:59,2
-3.5811870000000003,54.531569,2016-09-18 23:59:59,3
-4.378405,55.888084,2016-07-07 23:59:59,3
-3.284265,57.633528000000005,2016-07-13 23:59:59,2
-2.178545,53.016332999999996,2016-10-31 23:59:59,3
-1.800707,53.783958,2016-10-18 23:59:59,3
-2.7114409999999998,52.041459,2016-09-15 23:59:59,3
-0.066704,51.526768,2016-01-24 23:59:59,3
-1.505485,52.421461,2016-10-15 23:59:59,3
-1.314851,52.725151000000004,2016-10-31 23:59:59,3
-2.643503,53.327049,2016-06-09 23:59:59,3
-1.516271,54.880838,2016-03-07 23:59:59,3
-1.3859350000000001,50.928401,2016-02-24 23:59:59,3
-0.163518,51.499727,2016-02-25 23:59:59,3
-2.6097490000000003,51.493233000000004,2016-12-29 23:59:59,3
-1.452541,53.433651,2016-06-26 23:59:59,2
-1.464625,53.369156999999994,2016-06-04 23:59:59,3
-1.058155,50.816477,2016-07-20 23:59:59,2
-1.670625,52.183861,2016-11-08 23:59:59,3
-0.378631,51.676388,2016-09-06 23:59:59,3
0.006954999999999999,51.378856,2016-07-31 23:59:59,3
-2.4701009999999997,53.69783100000001,2016-07-19 23:59:59,3
-2.443289,53.755189,2016-04-16 23:59:59,3
-0.205152,51.507206,2016-05-12 23:59:59,2
0.177559,51.575905999999996,2016-07-19 23:59:59,2
-0.087266,51.52117,2016-06-28 23:59:59,3
-1.8456580000000002,52.475077,2016-05-19 23:59:59,3
-0.16439700000000002,51.520874,2016-02-22 23:59:59,3
-3.823336,56.123695999999995,2016-12-08 23:59:59,2
0.917768,52.038734999999996,2016-11-12 23:59:59,3
-0.429404,51.886214,2016-04-14 23:59:59,3
-3.221639,51.690919,2016-10-14 23:59:59,3
-0.112249,51.481737,2016-09-02 23:59:59,3
-0.046018,51.521659,2016-04-11 23:59:59,3
-1.6476389999999999,53.808395999999995,2016-01-21 23:59:59,2
-1.6737669999999998,53.218286,2016-08-08 23:59:59,3
-2.2868939999999998,53.72906,2016-12-12 23:59:59,3
-0.08332200000000001,51.57731,2016-10-15 23:59:59,3
-1.64942,53.995118000000005,2016-03-15 23:59:59,3
-1.204358,51.749056,2016-10-06 23:59:59,3
-2.30232,53.510612,2016-12-10 23:59:59,3
-1.581076,55.065868,2016-08-19 23:59:59,3
-4.328707,50.389078999999995,2016-10-24 23:59:59,3
-0.11014700000000001,51.549958000000004,2016-10-03 23:59:59,2
0.12345199999999999,51.399553999999995,2016-06-17 23:59:59,3
-0.162719,51.397737,2016-12-09 23:59:59,2
-3.8612879999999996,50.400001,2016-11-20 23:59:59,3
-0.22746100000000002,51.370407,2016-01-28 23:59:59,3
0.11957000000000001,52.209590000000006,2016-01-26 23:59:59,3
1.229908,52.47384,2016-07-30 23:59:59,3
-2.162529,52.680613,2016-03-28 23:59:59,3
-3.021055,57.53589,2016-05-29 23:59:59,3
-4.052453,51.675175,2016-06-24 23:59:59,3
-0.025228,50.866385,2016-01-27 23:59:59,3
1.273936,51.194315,2016-01-05 23:59:59,3
-0.253132,51.496061,2016-08-07 23:59:59,3
-2.314834,52.376666,2016-09-21 23:59:59,3
-3.020179,53.491055,2016-02-09 23:59:59,3
1.331272,51.133010999999996,2016-05-16 23:59:59,3
-0.697342,51.934191,2016-07-14 23:59:59,3
-0.47292700000000004,52.652861,2016-12-20 23:59:59,3
-3.364529,56.531009999999995,2016-10-07 23:59:59,2
-0.10350899999999999,51.52575,2016-07-07 23:59:59,3
0.430989,51.28897,2016-09-14 23:59:59,2
-2.454291,53.441601,2016-08-20 23:59:59,3
-2.132797,52.494845,2016-01-28 23:59:59,3
-1.2491860000000001,52.977895999999994,2016-01-01 23:59:59,3
-2.016637,57.693439,2016-09-19 23:59:59,3
-2.196462,53.500325,2016-01-26 23:59:59,3
-0.8903840000000001,54.554384999999996,2016-10-18 23:59:59,3
-3.9787209999999997,51.641783000000004,2016-10-15 23:59:59,2
-2.954411,56.475691000000005,2016-11-17 23:59:59,3
-0.42507700000000004,51.443732000000004,2016-12-09 23:59:59,3
-4.778511,50.351196,2016-12-04 23:59:59,3
-0.396356,51.462587,2016-06-05 23:59:59,3
-2.620085,51.456654,2016-07-29 23:59:59,3
-0.111199,51.4444,2016-09-13 23:59:59,3
-1.9481389999999998,50.7298,2016-11-15 23:59:59,3
-2.715595,53.696256999999996,2016-04-23 23:59:59,3
1.385326,51.389922,2016-10-17 23:59:59,3
-2.2058869999999997,52.20152,2016-02-12 23:59:59,3
-2.14977,50.860640999999994,2016-09-05 23:59:59,3
-1.565313,53.816017,2016-07-20 23:59:59,3
-0.09688,50.927535999999996,2016-01-28 23:59:59,3
-0.17703,51.511359000000006,2016-12-29 23:59:59,3
-3.210922,56.138513,2016-06-30 23:59:59,3
0.687222,51.684018,2016-03-24 23:59:59,3
-0.137523,51.352644,2016-09-03 23:59:59,3
-0.833521,51.865136,2016-05-22 23:59:59,1
-1.876985,50.723362,2016-11-03 23:59:59,3
-4.580226000000001,55.453371,2016-04-10 23:59:59,3
-1.136234,52.930814,2016-04-02 23:59:59,2
1.345917,51.968619,2016-10-20 23:59:59,3
-0.11196300000000001,51.596659,2016-10-23 23:59:59,3
-0.195848,51.48737,2016-07-25 23:59:59,3
-2.070163,52.556292000000006,2016-08-10 23:59:59,3
-1.488917,51.783699,2016-03-28 23:59:59,3
-0.21036300000000002,51.517627000000005,2016-12-03 23:59:59,3
-0.451078,53.800456999999994,2016-06-08 23:59:59,2
-1.254795,51.728967,2016-07-03 23:59:59,3
-2.0145,52.700231,2016-03-03 23:59:59,3
-1.7900630000000002,52.824302,2016-01-12 23:59:59,3
-1.2562870000000002,51.824205,2016-07-14 23:59:59,2
-1.69691,52.454165,2016-07-02 23:59:59,2
-2.04965,52.560609,2016-04-02 23:59:59,3
-0.11882899999999999,53.550104000000005,2016-08-28 23:59:59,3
-0.044741,51.538005,2016-04-23 23:59:59,3
-0.45314799999999994,51.881952000000005,2016-04-04 23:59:59,3
-1.8565459999999998,50.819534000000004,2016-08-09 23:59:59,3
-1.160284,52.925773,2016-02-03 23:59:59,3
-0.141768,51.545607000000004,2016-03-25 23:59:59,2
-0.48960200000000004,51.352489,2016-03-29 23:59:59,3
-1.877963,51.201637,2016-11-11 23:59:59,3
-0.327289,53.767727,2016-08-17 23:59:59,3
-1.075433,52.697122,2016-07-06 23:59:59,3
-1.548959,54.888953,2016-11-11 23:59:59,3
-0.38447600000000004,51.664958,2016-06-10 23:59:59,3
-2.9710669999999997,53.440037,2016-09-17 23:59:59,3
-1.886102,52.303596999999996,2016-04-25 23:59:59,1
-0.988079,51.184321999999995,2016-07-29 23:59:59,3
-1.547733,52.882698,2016-07-21 23:59:59,1
-4.804991,55.646675,2016-10-03 23:59:59,3
-0.528821,50.819708,2016-07-18 23:59:59,2
-1.481694,53.550068,2016-11-04 23:59:59,1
0.908032,50.952326,2016-01-05 23:59:59,3
0.083037,51.550913,2016-01-30 23:59:59,3
0.347119,51.649824,2016-06-15 23:59:59,3
-0.047755,51.521508000000004,2016-02-15 23:59:59,3
